Order_ID,Product_ID,Quantity,Sales
IT-2014-1950119,OFF-ST-10003835,2,55
ES-2014-4018632,OFF-ST-10004482,3,169
IT-2014-1036058,OFF-ST-10000922,3,343
ES-2014-1201733,OFF-ST-10001050,6,261
ES-2014-1631439,OFF-ST-10001255,2,103
ES-2014-2637929,OFF-ST-10000130,3,127
IT-2014-3296819,OFF-ST-10002759,9,396
IT-2014-2597250,OFF-ST-10001974,3,382
IT-2014-2597250,OFF-ST-10004377,5,637
ES-2014-3540255,OFF-ST-10002800,3,64
ES-2014-3240549,OFF-ST-10000695,4,758
ES-2014-3881453,OFF-ST-10002340,1,52
ID-2011-41632,OFF-ST-10001631,2,90
ES-2011-2722980,OFF-ST-10001142,4,60
ID-2011-61876,OFF-ST-10003306,4,257
ID-2011-68834,OFF-ST-10004947,4,276
NI-2011-5790,OFF-SME-10001149,1,5
IT-2011-2558119,OFF-ST-10003132,3,53
IN-2011-75540,OFF-ST-10000016,2,28
TU-2011-6790,OFF-ROG-10000191,1,84
TU-2011-6790,OFF-SME-10004370,6,306
TU-2011-6790,OFF-TEN-10001585,1,7
TU-2011-6790,OFF-TEN-10000794,1,21
ES-2011-1137137,OFF-ST-10000430,5,599
NI-2011-8500,OFF-SME-10004370,2,76
ES-2011-4821517,OFF-ST-10003764,5,76
IT-2011-4004093,OFF-ST-10004317,7,61
ES-2011-2972550,OFF-ST-10003641,3,102
ES-2011-2242689,OFF-ST-10004695,5,618
ES-2011-1702658,OFF-ST-10001974,1,85
US-2011-102281,OFF-ST-10000035,3,19
ES-2011-2287259,OFF-ST-10004695,1,124
ID-2011-11126,OFF-ST-10004857,6,56
ID-2011-11126,OFF-ST-10004015,2,51
ES-2011-4141275,OFF-ST-10004035,2,41
US-2011-119711,OFF-ST-10004382,8,75
ES-2011-2339332,OFF-ST-10004739,6,168
ES-2012-3144294,OFF-ST-10004489,5,893
IT-2012-4967576,OFF-ST-10001091,3,30
TU-2012-100,OFF-TEN-10002835,1,82
ID-2012-22081,OFF-ST-10003606,2,11
KZ-2012-4240,OFF-SME-10004160,1,5
MX-2012-133172,OFF-ST-10000619,2,210
ES-2012-2438411,OFF-ST-10001050,2,87
ES-2012-1128541,OFF-ST-10001426,3,31
ES-2012-1191624,OFF-ST-10004695,2,247
NI-2012-8530,OFF-SME-10001718,1,3
ID-2012-85095,OFF-ST-10002619,6,762
NI-2012-1930,OFF-SME-10002740,1,60
IT-2012-5481346,OFF-ST-10002042,2,48
US-2012-121097,OFF-ST-10002546,2,14
US-2012-121097,OFF-ST-10000557,2,13
ID-2012-76954,OFF-ST-10004576,1,71
ID-2012-76954,OFF-ST-10001186,8,249
ES-2012-4913400,OFF-ST-10000288,3,561
IT-2012-3605163,OFF-ST-10003102,3,571
IT-2012-3605163,OFF-ST-10001576,4,84
TU-2012-7870,OFF-ROG-10001818,1,12
IT-2012-4338663,OFF-ST-10000580,2,58
ES-2012-5781276,OFF-ST-10001460,1,44
NI-2012-1010,OFF-ELD-10002279,1,15
TU-2012-3220,OFF-ELD-10002240,1,19
IT-2012-5541817,OFF-ST-10001195,2,8
ES-2012-4331653,OFF-ST-10004695,2,247
ES-2012-5158081,OFF-ST-10003956,5,247
ES-2012-2888898,OFF-ST-10003414,4,199
ID-2012-37082,OFF-ST-10004897,3,35
ID-2013-48149,OFF-ST-10001755,5,824
IT-2013-4165375,OFF-ST-10001173,2,21
ES-2013-4959032,OFF-ST-10000643,7,305
ES-2013-1589316,OFF-ST-10003147,3,45
IT-2013-3154646,OFF-ST-10001478,3,362
ES-2013-2993189,OFF-ST-10001255,1,52
ES-2013-4481786,OFF-ST-10002263,3,164
ES-2013-2550984,OFF-ST-10003764,3,46
IT-2013-5316481,OFF-ST-10001091,2,11
ES-2013-5430201,OFF-ST-10003835,4,111
ES-2013-2335535,OFF-ST-10004097,1,9
TU-2013-2240,OFF-ELD-10002279,2,39
SY-2013-4970,OFF-ROG-10004393,4,75
US-2013-155264,OFF-ST-10000711,8,42
IT-2013-2410050,OFF-ST-10004550,2,46
IT-2013-3723600,OFF-ST-10002271,1,37
ES-2013-5298706,OFF-ST-10001646,3,51
IT-2013-4100200,OFF-ST-10003147,5,50
ES-2013-5408659,OFF-ST-10003018,2,231
US-2013-162600,OFF-ST-10004835,3,164
US-2013-162600,OFF-ST-10003750,5,107
TU-2013-7860,OFF-TEN-10003948,2,13
ES-2013-2745392,OFF-ST-10000988,6,127
US-2013-129784,OFF-ST-10003426,3,19
US-2013-128650,OFF-ST-10002574,3,59
ES-2013-3772553,OFF-ST-10003455,2,373
ES-2013-4416168,OFF-ST-10003147,5,74
ES-2013-1169960,OFF-ST-10003995,5,576
TZ-2013-300,OFF-TEN-10000025,2,367
ES-2014-4879051,OFF-ST-10002622,2,232
ID-2014-80601,OFF-ST-10004159,4,475
IN-2014-23663,OFF-ST-10004228,5,229
IT-2014-3150765,OFF-ST-10002706,3,205
IT-2014-3150765,OFF-ST-10002399,4,47
ES-2014-3850519,OFF-ST-10001646,10,113
ES-2014-2544561,OFF-ST-10002437,3,130
ES-2014-2544561,OFF-ST-10001547,1,191
ES-2014-3472643,OFF-ST-10001554,7,845
ES-2014-3223979,OFF-ST-10000430,3,360
IT-2014-3172570,OFF-ST-10001562,3,54
IT-2014-4717813,OFF-ST-10004409,2,24
IT-2014-4527626,OFF-ST-10003414,4,110
ID-2014-40582,OFF-ST-10004583,3,73
ES-2014-1386555,OFF-ST-10002608,2,19
ES-2014-1386555,OFF-ST-10003266,1,184
US-2014-139703,OFF-ST-10002598,2,59
ID-2014-76009,OFF-ST-10004802,3,353
ID-2014-76009,OFF-ST-10003445,3,78
US-2014-142832,OFF-ST-10000505,2,110
NI-2014-3380,OFF-ELD-10002297,1,59
US-2014-103884,OFF-ST-10002685,2,158
ES-2014-2938679,OFF-ST-10000710,13,572
IT-2014-3322102,OFF-ST-10001576,2,28
ES-2014-2210580,OFF-ST-10001478,2,215
IN-2014-62800,OFF-ST-10000220,2,104
NI-2014-2090,OFF-FEL-10000070,2,12
TU-2014-4920,OFF-SME-10004553,2,159
IT-2014-1555885,OFF-ST-10000355,7,33
ES-2014-2578018,OFF-ST-10000095,4,496
TU-2014-5850,OFF-SME-10003530,1,79
ES-2014-1080192,OFF-ST-10001547,2,382
ES-2014-4875323,OFF-ST-10003204,2,98
IT-2014-1966077,OFF-ST-10001999,2,27
IT-2014-4939179,OFF-ST-10000288,3,561
IT-2014-4939179,OFF-ST-10001142,8,119
ES-2014-4798738,OFF-ST-10002340,3,157
TZ-2014-9600,OFF-FEL-10004974,1,24
ES-2014-5160909,OFF-ST-10000872,6,412
ES-2014-5160909,OFF-ST-10003455,2,207
IN-2014-37033,OFF-ST-10004841,1,9
MX-2014-150427,OFF-ST-10003800,1,16
IT-2014-4801093,OFF-ST-10002622,5,387
ES-2014-2901069,OFF-ST-10000130,6,169
TU-2014-9100,OFF-SME-10004370,2,102
TU-2014-3690,OFF-TEN-10001031,2,44
US-2014-110611,OFF-ST-10001954,7,171
NI-2014-9710,OFF-ROG-10002682,1,7
TU-2014-4770,OFF-FEL-10002658,2,46
ES-2014-1204900,OFF-ST-10002340,2,105
ES-2014-2573330,OFF-ST-10000648,5,576
ES-2014-3626252,OFF-ST-10000624,6,693
MX-2014-159597,OFF-ST-10004800,5,35
ES-2014-4401973,OFF-ST-10000580,3,87
TU-2014-9520,OFF-TEN-10003948,4,26
ES-2014-4627826,OFF-ST-10000288,2,374
US-2014-163741,OFF-ST-10004368,2,44
ID-2014-37516,OFF-ST-10004608,2,54
IN-2014-76205,OFF-ST-10003206,8,322
LH-2014-2410,OFF-SME-10003134,4,13
TU-2014-3030,OFF-TEN-10001480,1,22
NI-2014-6020,OFF-ROG-10001735,6,381
ES-2014-4387264,OFF-ST-10004035,3,62
ES-2014-3926182,OFF-ST-10001213,2,89
IT-2014-3087072,OFF-ST-10001478,3,241
ES-2014-3352897,OFF-ST-10004996,7,342
ES-2014-3954413,OFF-ST-10000127,4,205
TU-2014-4210,OFF-ROG-10003733,1,12
TU-2014-4210,OFF-SME-10002740,2,159
ID-2014-21640,OFF-ST-10003306,3,193
US-2011-136007,OFF-EN-10004956,6,74
ID-2011-61876,OFF-BI-10002632,1,26
ES-2011-2242689,OFF-AR-10001461,2,102
TU-2011-3450,OFF-SAN-10002639,4,38
IT-2011-3424830,OFF-LA-10002733,2,8
NI-2011-6340,OFF-BOS-10001348,14,135
TU-2011-2420,OFF-GRE-10001521,2,19
NI-2011-320,OFF-AVE-10003740,1,14
NI-2011-700,OFF-BIN-10002236,6,48
NI-2011-700,OFF-BOS-10001711,1,15
NI-2011-700,OFF-IBI-10001772,2,5
NI-2011-700,OFF-GRE-10000320,1,9
NI-2011-700,OFF-GRE-10000328,1,5
TU-2011-6790,OFF-HOO-10001881,6,1360
TU-2011-6790,OFF-CAR-10000150,1,5
US-2011-162460,OFF-BI-10000136,6,30
NI-2011-8500,OFF-BOS-10002705,1,6
NI-2011-8500,OFF-ACC-10004322,2,9
NI-2011-8500,OFF-IBI-10000080,6,29
US-2011-122651,OFF-BI-10001199,1,2
NI-2011-6340,OFF-WIL-10002593,1,2
US-2011-159793,OFF-BI-10004908,1,6
US-2011-159793,OFF-FA-10000406,2,15
IT-2011-4004093,OFF-AR-10003113,4,24
TU-2011-8450,OFF-SAN-10000874,2,21
TU-2011-8450,OFF-AME-10003167,2,5
US-2011-150623,OFF-PA-10004854,3,77
US-2011-164994,OFF-PA-10000644,3,39
US-2011-102281,OFF-EN-10001939,7,54
US-2011-102281,OFF-FA-10004112,3,8
US-2011-102281,OFF-LA-10003503,1,2
ES-2011-3592923,OFF-AP-10004665,2,77
IT-2011-4378136,OFF-AR-10000594,2,36
IT-2011-4378136,OFF-BI-10004722,6,31
NI-2011-8040,OFF-STA-10001636,6,46
TU-2011-3880,OFF-SAN-10001128,1,5
TU-2011-3880,OFF-ELI-10003911,6,105
ES-2011-4141275,OFF-AP-10004825,3,144
US-2011-119711,OFF-EN-10001327,5,133
ID-2011-26596,OFF-BI-10003646,12,47
ID-2011-26596,OFF-LA-10003236,2,5
NI-2011-4760,OFF-SAN-10003644,4,28
IT-2012-1765963,OFF-AR-10001672,7,171
NI-2012-390,OFF-ENE-10000199,1,9
TU-2012-1680,OFF-BIN-10000901,2,12
US-2012-135790,OFF-EN-10001669,4,52
TU-2012-9810,OFF-FIS-10002924,8,74
US-2012-111122,OFF-EN-10003887,5,68
KZ-2012-4240,OFF-CAR-10001358,1,1
MX-2012-133172,OFF-AP-10000407,3,846
MX-2012-133172,OFF-AR-10003179,3,46
IT-2012-2655811,OFF-AR-10001672,2,49
ID-2012-58201,OFF-AR-10004153,1,8
ES-2012-3241112,OFF-SU-10001909,14,284
ES-2012-5823618,OFF-AR-10000659,1,27
ES-2012-5823618,OFF-EN-10002015,2,45
ES-2012-5823618,OFF-PA-10001650,3,55
MX-2012-102428,OFF-SU-10004481,4,96
NI-2012-1930,OFF-IBI-10001951,2,4
ID-2012-76954,OFF-SU-10003651,2,11
ID-2012-76954,OFF-SU-10004766,2,48
ES-2012-1556733,OFF-BI-10001804,1,7
IT-2012-5535658,OFF-AR-10002513,1,41
IT-2012-5535658,OFF-SU-10004650,4,92
TU-2012-7870,OFF-BIN-10003327,1,10
IT-2012-4338663,OFF-AR-10001228,7,89
IT-2012-4338663,OFF-PA-10000850,7,63
IT-2012-4338663,OFF-SU-10003456,6,87
IT-2012-5350208,OFF-AR-10001228,4,51
IT-2012-5288691,OFF-AP-10001099,3,1533
ID-2012-23152,OFF-BI-10004120,2,32
ID-2012-23152,OFF-LA-10000635,2,12
MX-2012-136686,OFF-SU-10001476,6,79
ES-2012-3327222,OFF-AR-10004825,1,27
ES-2012-3327222,OFF-AR-10003651,7,40
NI-2012-1010,OFF-WIL-10001801,1,8
US-2012-158113,OFF-PA-10000867,2,27
TU-2012-6920,OFF-STO-10000753,2,10
US-2012-159863,OFF-SU-10000706,5,18
IT-2012-5541817,OFF-BI-10001253,5,34
IT-2012-5541817,OFF-FA-10000189,1,7
ES-2012-5158081,OFF-EN-10003630,1,16
IT-2012-3613157,OFF-AP-10002531,3,264
ES-2012-5238758,OFF-AR-10000444,5,85
ES-2012-5238758,OFF-AR-10000399,8,379
ES-2012-5238758,OFF-FA-10000256,2,35
ES-2012-5238758,OFF-FA-10001330,1,15
TU-2012-450,OFF-BOS-10003478,2,22
TU-2012-450,OFF-AVE-10003279,2,5
TU-2012-450,OFF-AME-10002376,1,9
TU-2012-1690,OFF-SAN-10004232,2,20
TU-2012-1690,OFF-STO-10003342,1,5
ID-2012-37082,OFF-FA-10000838,3,18
TU-2013-1280,OFF-ACC-10001993,1,5
TU-2013-2810,OFF-WIL-10003308,2,9
TU-2013-2390,OFF-STA-10004327,1,9
IT-2013-2980669,OFF-EN-10004296,4,82
TU-2013-2020,OFF-BIN-10004512,1,5
ES-2013-4199005,OFF-AR-10001529,4,56
ID-2013-10713,OFF-FA-10001010,4,39
ZI-2013-2620,OFF-BOS-10001386,2,31
ZI-2013-2620,OFF-JIF-10003890,1,6
TU-2013-2580,OFF-CAR-10002942,12,140
MX-2013-154130,OFF-FA-10001199,4,28
MX-2013-104409,OFF-FA-10001401,1,6
MX-2013-104409,OFF-LA-10001019,3,17
MX-2013-156013,OFF-FA-10003529,3,22
US-2013-139010,OFF-FA-10001670,3,11
IT-2013-5472233,OFF-BI-10000341,10,259
NI-2013-5990,OFF-STO-10001142,1,4
NI-2013-5990,OFF-SME-10000018,1,2
NI-2013-5540,OFF-SAN-10004881,6,49
NI-2013-5540,OFF-ACC-10003265,2,10
TU-2013-1100,OFF-STI-10001743,1,10
NI-2013-4520,OFF-ENE-10002833,1,14
US-2013-153220,OFF-AR-10004594,8,229
NI-2013-7250,OFF-OIC-10002266,1,3
US-2013-122987,OFF-PA-10003395,7,49
NI-2013-9990,OFF-GRE-10003943,1,8
IT-2013-5316481,OFF-AR-10004519,8,220
IT-2013-5316481,OFF-FA-10003463,7,40
TU-2013-2240,OFF-STA-10004108,1,20
TU-2013-2240,OFF-IBI-10004855,1,3
IT-2013-1770521,OFF-EN-10003630,6,52
IT-2013-1770521,OFF-LA-10000536,4,26
IT-2013-1770521,OFF-PA-10002918,3,40
ES-2013-3927096,OFF-AP-10000344,3,228
IT-2013-3708372,OFF-EN-10000788,1,14
IT-2013-3708372,OFF-FA-10001613,2,14
IT-2013-3708372,OFF-SU-10002419,6,89
US-2013-135965,OFF-BI-10003870,3,7
US-2013-155264,OFF-AR-10001029,4,51
IT-2013-2640538,OFF-AP-10002238,2,69
NI-2013-6720,OFF-EAT-10003405,1,4
NI-2013-7980,OFF-WIL-10002153,1,8
IT-2013-2410050,OFF-PA-10003416,2,59
ID-2013-51446,OFF-FA-10002617,7,59
ID-2013-61946,OFF-PA-10004673,2,27
US-2013-165939,OFF-BI-10003718,5,8
ES-2013-1268416,OFF-FA-10004257,3,53
IT-2013-5935172,OFF-LA-10003699,7,43
MX-2013-121118,OFF-BI-10004654,5,81
ID-2013-78851,OFF-BI-10002364,2,17
TU-2013-3840,OFF-AVE-10004251,1,20
TU-2013-3840,OFF-JIF-10003976,1,16
ES-2013-3772553,OFF-AP-10002568,4,205
NI-2014-5040,OFF-GRE-10000216,2,19
TU-2014-3430,OFF-STI-10002519,1,17
IT-2014-3150765,OFF-AR-10001759,2,47
IT-2014-3150765,OFF-AR-10001228,3,38
IT-2014-3150765,OFF-BI-10000482,4,61
US-2014-134502,OFF-LA-10000970,2,11
US-2014-134502,OFF-PA-10003838,3,43
US-2014-102197,OFF-BI-10002062,1,4
IT-2014-4717813,OFF-EN-10002410,2,26
TU-2014-9690,OFF-OIC-10001921,1,7
TU-2014-3270,OFF-BIN-10000711,1,10
TU-2014-3270,OFF-WIL-10001801,1,11
TU-2014-3270,OFF-HON-10002389,2,9
MX-2014-135097,OFF-BI-10001430,7,25
TU-2014-9340,OFF-STO-10000347,2,13
ID-2014-40582,OFF-BI-10002684,7,14
ID-2014-40582,OFF-LA-10001672,4,22
ID-2014-40582,OFF-PA-10000302,3,42
TU-2014-5420,OFF-BRE-10003443,1,208
US-2014-139703,OFF-BI-10000827,4,33
US-2014-139703,OFF-BI-10000404,2,11
US-2014-139703,OFF-EN-10003636,1,12
US-2014-139703,OFF-LA-10003372,3,11
TU-2014-1310,OFF-BOS-10001386,6,124
TU-2014-1310,OFF-SAN-10004746,1,7
MX-2014-113628,OFF-LA-10004519,11,69
NI-2014-2000,OFF-ACC-10002343,6,57
ES-2014-2210580,OFF-BI-10001808,5,222
TU-2014-8210,OFF-EAT-10003405,1,6
IT-2014-3101005,OFF-PA-10003937,2,17
TU-2014-4920,OFF-CAR-10002931,4,9
IT-2014-1555885,OFF-AR-10001110,2,32
TU-2014-5850,OFF-AVE-10004827,4,18
MX-2014-124751,OFF-SU-10003719,4,49
MX-2014-167899,OFF-LA-10004538,5,29
MX-2014-167899,OFF-PA-10004020,3,45
ES-2014-3540279,OFF-LA-10001188,7,56
ES-2014-4798738,OFF-AP-10002330,4,1955
ES-2014-5160909,OFF-AR-10001190,3,81
TU-2014-4750,OFF-ENE-10000516,1,13
MX-2014-135874,OFF-FA-10004924,3,22
TU-2014-2150,OFF-STO-10001310,1,6
IT-2014-4405865,OFF-BI-10001723,3,19
IT-2014-1405859,OFF-FA-10004878,6,57
TU-2014-9100,OFF-BIC-10002270,1,13
US-2014-129882,OFF-EN-10004030,3,32
TU-2014-2340,OFF-SAN-10003041,1,11
TU-2014-2340,OFF-CAR-10004886,1,6
IT-2014-2637531,OFF-BI-10002738,3,12
IT-2014-2637531,OFF-LA-10000648,2,7
TU-2014-3690,OFF-SAN-10004881,4,43
US-2014-118752,OFF-BI-10002414,1,6
US-2014-118752,OFF-FA-10004781,2,14
US-2014-140662,OFF-BI-10003253,1,3
US-2014-140662,OFF-FA-10004377,2,7
ID-2014-62107,OFF-LA-10000668,4,22
NI-2014-9710,OFF-STA-10001791,2,11
NI-2014-9710,OFF-STA-10002654,8,59
NI-2014-9710,OFF-STA-10003756,1,13
NI-2014-9710,OFF-OIC-10003518,2,9
NI-2014-9710,OFF-HON-10004800,2,7
TU-2014-3680,OFF-CAR-10001577,2,40
ES-2014-2194172,OFF-AP-10002531,3,264
MX-2014-112305,OFF-BI-10004177,3,47
MX-2014-112305,OFF-PA-10002464,3,50
MX-2014-112305,OFF-SU-10004446,8,69
US-2014-117401,OFF-FA-10003891,3,23
US-2014-117401,OFF-FA-10002991,7,49
UG-2014-9530,OFF-BIN-10000711,2,15
ES-2014-4401973,OFF-LA-10001546,4,20
US-2014-158813,OFF-BI-10004145,4,4
TU-2014-3030,OFF-BIN-10000711,1,10
NI-2014-6020,OFF-ACC-10004278,1,4
IT-2014-2655984,OFF-AP-10001776,5,1263
NI-2014-7900,OFF-STA-10002719,2,16
KZ-2014-9670,OFF-CAR-10003373,1,2
IT-2014-3434836,OFF-BI-10003650,2,9
ID-2014-67847,OFF-AR-10004138,4,21
TU-2014-9720,OFF-BOS-10001711,1,20
US-2014-131450,OFF-BI-10001199,1,2
ES-2014-3352897,OFF-BI-10002990,7,54
ES-2014-3352897,OFF-BI-10004227,3,132
ES-2014-3352897,OFF-EN-10003615,4,185
ES-2014-5017334,OFF-AR-10003117,3,78
TU-2014-4210,OFF-SAN-10003285,1,5
TU-2014-4210,OFF-CAR-10002054,2,4
TU-2014-4210,OFF-HAR-10001948,2,5
ES-2014-2434348,OFF-AP-10002531,5,441
ID-2011-41632,OFF-PA-10003407,3,39
ID-2011-78102,OFF-EN-10004144,13,82
ID-2011-66048,OFF-BI-10000389,3,127
ID-2011-69772,OFF-AR-10002847,4,29
IN-2011-75540,OFF-BI-10003012,2,8
IN-2011-75540,OFF-SU-10000997,7,183
IN-2011-75540,OFF-SU-10004236,2,27
IN-2011-12547,OFF-AR-10001329,3,34
ID-2011-37271,OFF-EN-10001958,7,46
ID-2011-37271,OFF-FA-10000197,5,38
ID-2011-37271,OFF-LA-10000879,5,22
ID-2011-15970,OFF-AP-10002499,3,689
IN-2011-44761,OFF-FA-10002015,3,22
IN-2011-44761,OFF-PA-10001653,6,58
ID-2011-11126,OFF-SU-10004766,1,26
ID-2011-31699,OFF-EN-10004977,4,55
ID-2011-31699,OFF-PA-10001327,5,133
ID-2011-64088,OFF-AR-10001952,3,118
ID-2012-57669,OFF-FA-10004067,6,50
IN-2012-33064,OFF-AP-10002793,1,473
IN-2012-33064,OFF-FA-10004523,1,12
IN-2012-33064,OFF-LA-10000658,3,30
ID-2012-75316,OFF-AR-10001266,1,39
ID-2012-75316,OFF-FA-10002015,3,22
ID-2012-64844,OFF-PA-10004990,1,16
ID-2012-64844,OFF-SU-10000207,6,114
IN-2012-31937,OFF-EN-10003413,3,72
ID-2012-36221,OFF-SU-10004304,3,45
IN-2012-46560,OFF-BI-10001200,7,84
IN-2012-46560,OFF-BI-10001324,2,11
IN-2012-46560,OFF-EN-10004849,8,172
IN-2012-40736,OFF-AP-10000490,3,111
ID-2012-73153,OFF-AR-10001773,7,135
ID-2012-64655,OFF-EN-10004486,2,21
ID-2013-48149,OFF-AP-10000043,3,135
ID-2013-48149,OFF-AP-10002226,2,160
ID-2013-48149,OFF-AR-10001043,1,12
ID-2013-48149,OFF-BI-10000168,1,5
ID-2013-66559,OFF-AR-10000091,6,121
ID-2013-40036,OFF-EN-10000699,2,50
ID-2013-28479,OFF-PA-10004326,1,9
ID-2013-16593,OFF-EN-10002425,2,20
ID-2013-16593,OFF-FA-10001702,2,15
IN-2013-30460,OFF-EN-10003632,4,76
ID-2013-26526,OFF-PA-10001327,5,128
ID-2013-37229,OFF-FA-10001838,3,21
IN-2013-53609,OFF-PA-10002930,3,121
IN-2013-53609,OFF-SU-10002911,3,55
ID-2013-77402,OFF-SU-10000178,3,46
ID-2013-69198,OFF-LA-10003617,2,10
ID-2013-59062,OFF-AP-10001621,3,1244
ID-2013-59062,OFF-LA-10003379,4,28
ID-2013-13625,OFF-BI-10003779,7,180
ID-2013-13625,OFF-LA-10000477,4,15
ID-2013-13625,OFF-PA-10002974,4,63
ID-2013-13625,OFF-SU-10004846,5,95
ID-2013-13625,OFF-SU-10000738,3,81
IN-2013-26911,OFF-FA-10004523,1,12
IN-2013-26911,OFF-PA-10003686,5,105
ID-2013-54631,OFF-AR-10004486,3,83
ID-2013-50459,OFF-SU-10002732,4,80
ID-2014-31125,OFF-AR-10000539,4,59
ID-2014-31125,OFF-AR-10004780,3,37
ID-2014-31125,OFF-FA-10002175,7,48
ID-2014-31125,OFF-FA-10001187,3,22
IN-2014-23663,OFF-BI-10003265,2,21
ID-2014-65327,OFF-SU-10001308,6,124
ID-2014-45104,OFF-EN-10000387,7,30
IN-2014-27947,OFF-AP-10000136,10,4136
IN-2014-27947,OFF-EN-10004885,4,96
ID-2014-21906,OFF-SU-10003371,5,110
ID-2014-34303,OFF-SU-10000866,2,42
ID-2014-34303,OFF-SU-10000207,8,152
ID-2014-34303,OFF-SU-10004461,2,40
IN-2014-62800,OFF-BI-10002329,5,122
IN-2014-62800,OFF-LA-10002289,9,44
ID-2014-17657,OFF-PA-10004260,4,28
ID-2014-72579,OFF-FA-10000838,1,6
ID-2014-19253,OFF-AR-10003592,3,41
IN-2014-10293,OFF-BI-10004685,7,88
ID-2014-49388,OFF-PA-10000924,7,146
ID-2014-49388,OFF-SU-10000723,4,153
ID-2014-49388,OFF-SU-10001869,2,38
ID-2014-37453,OFF-BI-10001324,2,11
IN-2014-37033,OFF-AR-10000660,7,290
IN-2014-55968,OFF-BI-10001326,2,24
ID-2014-34254,OFF-EN-10000657,4,50
ID-2014-77703,OFF-EN-10004462,7,81
ID-2014-20128,OFF-FA-10000353,4,24
ID-2014-37516,OFF-EN-10004473,2,54
ID-2014-37516,OFF-SU-10002715,2,46
IN-2014-76205,OFF-AP-10001559,5,408
ID-2014-60112,OFF-FA-10001309,7,48
ID-2014-60112,OFF-PA-10003906,2,15
ID-2014-42717,OFF-AR-10002392,2,18
ID-2014-42717,OFF-BI-10003367,9,102
ID-2014-42717,OFF-EN-10004486,9,98
ID-2011-82589,OFF-EN-10000128,4,115
ID-2012-85095,OFF-FA-10003054,2,20
ID-2012-85095,OFF-SU-10003191,2,30
ID-2013-86243,OFF-AR-10002575,4,121
ID-2013-86243,OFF-LA-10002486,6,31
ID-2013-83226,OFF-AR-10002517,2,23
ID-2013-83226,OFF-LA-10001246,2,13
ID-2013-83226,OFF-PA-10004918,2,28
IN-2013-83534,OFF-FA-10002791,1,7
IN-2014-86117,OFF-PA-10003232,2,58
US-2011-123862,OFF-AR-10000614,1,9
US-2011-123862,OFF-LA-10000236,4,21
MX-2011-157539,OFF-AR-10001812,2,19
US-2011-162299,OFF-AR-10002677,3,35
US-2011-162299,OFF-EN-10000025,6,111
US-2011-162425,OFF-BI-10002483,2,4
US-2011-162425,OFF-FA-10003638,4,29
US-2011-112382,OFF-BI-10000814,3,16
US-2011-153087,OFF-EN-10000755,3,42
US-2012-146360,OFF-EN-10004580,5,102
US-2012-112032,OFF-AR-10002975,4,73
US-2012-142216,OFF-EN-10004525,4,38
US-2012-149783,OFF-FA-10003885,4,26
US-2012-111339,OFF-AP-10002764,2,246
US-2012-157644,OFF-EN-10003175,3,33
MX-2012-126396,OFF-SU-10002983,1,18
MX-2012-126396,OFF-SU-10004481,2,36
US-2012-121097,OFF-AR-10000821,2,14
US-2012-121097,OFF-PA-10000562,9,184
MX-2012-163769,OFF-FA-10004258,3,17
US-2012-135034,OFF-AR-10004772,3,24
US-2012-119991,OFF-AP-10003043,2,73
US-2012-119991,OFF-LA-10002401,6,28
US-2012-119991,OFF-PA-10002360,8,109
US-2012-157105,OFF-AR-10000833,2,41
US-2012-157105,OFF-PA-10003517,6,68
US-2012-157105,OFF-SU-10001133,3,45
MX-2012-161795,OFF-EN-10004012,3,26
US-2012-135671,OFF-BI-10004654,1,12
MX-2012-143490,OFF-AR-10003096,3,56
MX-2012-143490,OFF-FA-10001877,6,33
MX-2012-143490,OFF-LA-10003422,9,46
US-2012-126284,OFF-FA-10002782,2,9
US-2012-126284,OFF-LA-10001469,9,32
US-2012-126284,OFF-SU-10000192,3,50
US-2012-164014,OFF-BI-10000124,4,20
US-2012-164014,OFF-SU-10000705,1,19
US-2012-103814,OFF-AP-10002625,1,111
US-2012-103814,OFF-BI-10002841,4,82
US-2012-103814,OFF-EN-10004525,2,19
US-2012-103814,OFF-LA-10002972,3,11
US-2012-103814,OFF-LA-10000116,2,5
US-2012-153164,OFF-SU-10003749,3,45
MX-2012-138135,OFF-BI-10000124,13,66
US-2013-147991,OFF-SU-10002423,2,39
US-2013-159660,OFF-AR-10000082,2,22
US-2013-159660,OFF-BI-10002126,1,2
US-2013-159660,OFF-FA-10003892,2,11
US-2013-159660,OFF-PA-10003718,3,16
US-2013-167129,OFF-AP-10000023,5,152
US-2013-167129,OFF-AR-10002055,2,19
US-2013-167129,OFF-AR-10000404,1,10
US-2013-167129,OFF-BI-10003709,7,141
US-2013-167129,OFF-FA-10003529,4,22
MX-2013-166149,OFF-SU-10000164,6,83
MX-2013-142321,OFF-FA-10004186,5,27
US-2013-107104,OFF-PA-10002033,3,63
US-2013-162600,OFF-BI-10002799,2,11
US-2013-162600,OFF-BI-10000517,4,27
US-2013-162600,OFF-BI-10003503,3,11
US-2013-162600,OFF-FA-10003007,2,12
US-2013-162600,OFF-PA-10002522,3,36
US-2013-162600,OFF-PA-10002488,2,17
US-2013-154025,OFF-AR-10003685,2,42
US-2013-154025,OFF-BI-10002517,5,32
US-2013-154025,OFF-EN-10000338,5,73
US-2013-154025,OFF-LA-10004576,4,14
US-2013-108343,OFF-FA-10004920,1,7
US-2013-128650,OFF-BI-10001254,2,39
