Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Size
TEC-APP-10001108,Apple Headset,Technology,Phones,73.33333333,50.7561783
TEC-BEL-10003177,Belkin Keyboard,Technology,Accessories,81.75,143.2177579
TEC-PH-10000437,Cisco Signal Booster,Technology,Phones,152,68.7847043
TEC-MA-10002874,Epson Receipt Printer,Technology,Machines,117,42.25695047
TEC-AC-10003690,Logitech Numeric Keypad,Technology,Accessories,31,2.470247291
FUR-CH-10003362,Office Star Swivel Stool,Furniture,Chairs,176.5,74.15743678
FUR-FU-10000668,Tenex Frame,Furniture,Furnishings,107,16.26709688
FUR-BO-10002682,Safco Stackable Bookrack,Furniture,Bookcases,149,12.81219614
FUR-BO-10004162,Ikea Floating Shelf Set,Furniture,Bookcases,114.5,78.92687515
FUR-BO-10001946,Sauder 3-Shelf Cabinet,Furniture,Bookcases,110.8333333,17.78527055
FUR-BO-10002285,Safco Corner Shelving,Furniture,Bookcases,150.8,25.46855861
FUR-FU-10004596,Tenex Door Stop,Furniture,Furnishings,29.33333333,98.85178823
FUR-FU-10003264,Rubbermaid Clock,Furniture,Furnishings,50.25,103.648167
FUR-BO-10001324,Sauder Floating Shelf Set,Furniture,Bookcases,195.875,25.25961106
FUR-CH-10004863,SAFCO Swivel Stool,Furniture,Chairs,165.6,142.7444495
FUR-DEF-10003140,Deflect-O Light Bulb,Furniture,Furnishings,19,107.6049775
FUR-ELD-10004727,Eldon Stacking Tray,Furniture,Furnishings,31.5,111.6730246
FUR-CH-10003841,Harbour Creations Swivel Stool,Furniture,Chairs,177.75,37.68650549
FUR-FU-10001583,Deflect-O Light Bulb,Furniture,Furnishings,12.66666667,52.87440997
FUR-BO-10000883,Dania Corner Shelving,Furniture,Bookcases,124.5714286,114.8288685
FUR-ELD-10004973,Eldon Clock,Furniture,Furnishings,56.5,142.3370906
FUR-BO-10004999,Safco Classic Bookcase,Furniture,Bookcases,437.5714286,119.4267184
FUR-TA-10004711,Lesro Conference Table,Furniture,Tables,859.8,103.0167814
FUR-CHR-10002278,Chromcraft Round Table,Furniture,Tables,469.25,110.3664157
FUR-CH-10000966,Harbour Creations Chairmat,Furniture,Chairs,74.25,61.18438567
FUR-CH-10000399,Hon Swivel Stool,Furniture,Chairs,165.875,88.95360409
TEC-MA-10004897,StarTech Calculator,Technology,Machines,38.33333333,106.7501625
FUR-BO-10001387,Safco Floating Shelf Set,Furniture,Bookcases,196.6666667,35.29331652
TEC-PH-10003491,Samsung Office Telephone,Technology,Phones,66.66666667,30.68205999
FUR-BO-10001067,Bush Stackable Bookrack,Furniture,Bookcases,83.33333333,31.87012692
FUR-BO-10003543,Safco Floating Shelf Set,Furniture,Bookcases,133,103.2789272
TEC-AC-10001355,Memorex Router,Technology,Accessories,165,67.94695241
TEC-PH-10002759,Cisco Smart Phone,Technology,Phones,651.3333333,91.82163248
FUR-BO-10000684,Sauder Corner Shelving,Furniture,Bookcases,147.3333333,63.16489086
TEC-CO-10002157,Canon Fax Machine,Technology,Copiers,318.3333333,31.33990587
TEC-MA-10004842,Konica Calculator,Technology,Machines,32.66666667,112.3426775
FUR-CH-10001492,Novimex Executive Leather Armchair,Furniture,Chairs,307,123.0147162
TEC-MA-10000354,StarTech Calculator,Technology,Machines,40,109.1362809
TEC-PH-10000365,Cisco Office Telephone,Technology,Phones,80.33333333,85.33310044
TEC-MA-10002435,Epson Receipt Printer,Technology,Machines,117,144.6290284
FUR-CH-10002373,Office Star Rocking Chair,Furniture,Chairs,143,118.3643905
TEC-CO-10001633,Sharp Fax Machine,Technology,Copiers,294,122.2377603
FUR-CH-10001972,Hon Chairmat,Furniture,Chairs,38.66666667,95.35715076
FUR-NOV-10004925,Novimex Executive Leather Armchair,Furniture,Chairs,458,26.0883265
TEC-EPS-10002958,Epson Receipt Printer,Technology,Machines,117,117.8178425
FUR-HON-10001851,Hon Executive Leather Armchair,Furniture,Chairs,457,115.0570078
FUR-BO-10001309,Ikea Classic Bookcase,Furniture,Bookcases,412,89.55869419
TEC-AC-10000596,Enermax Memory Card,Technology,Accessories,112,106.4691204
TEC-CO-10004507,Brother Fax and Copier,Technology,Copiers,191,119.1482923
FUR-SAF-10002112,SAFCO Executive Leather Armchair,Furniture,Chairs,464,98.62703887
TEC-SAN-10001738,SanDisk Mouse,Technology,Accessories,40,103.8984116
TEC-CIS-10002544,Cisco Headset,Technology,Phones,90,5.44052357
TEC-SAN-10004181,SanDisk Keyboard,Technology,Accessories,82,87.85491327
FUR-IKE-10004815,Ikea Stackable Bookrack,Furniture,Bookcases,125,4.482307596
FUR-OFF-10000303,Office Star Rocking Chair,Furniture,Chairs,143,97.73874277
TEC-AC-10004341,Belkin Mouse,Technology,Accessories,41,127.0783998
FUR-OFF-10002542,Office Star Executive Leather Armchair,Furniture,Chairs,470,9.711705625
FUR-HAR-10004593,Harbour Creations Executive Leather Armchair,Furniture,Chairs,474,94.12857556
FUR-FU-10003219,Eldon Frame,Furniture,Furnishings,115,72.16543701
TEC-CIS-10000351,Cisco Signal Booster,Technology,Phones,155,21.34909924
TEC-PH-10003980,Apple Signal Booster,Technology,Phones,91,31.93037119
FUR-TA-10000558,Hon Wood Table,Furniture,Tables,529,3.603640177
TEC-AC-10003469,SanDisk Router,Technology,Accessories,256.5,25.72058361
TEC-KON-10001519,Konica Calculator,Technology,Machines,50,7.37720284
FUR-DEF-10000572,Deflect-O Photo Frame,Furniture,Furnishings,52,133.8828267
FUR-BO-10004917,Dania Stackable Bookrack,Furniture,Bookcases,121.5,4.86065939
TEC-PH-10003439,Apple Audio Dock,Technology,Phones,167,120.8863569
TEC-KON-10002309,Konica Inkjet,Technology,Machines,313.5,94.39847473
FUR-CH-10001944,Harbour Creations Rocking Chair,Furniture,Chairs,98,140.3275373
TEC-KON-10002050,Konica Printer,Technology,Machines,268,141.5704134
FUR-CH-10001832,Novimex Rocking Chair,Furniture,Chairs,131.5,6.517450048
TEC-CO-10004961,HP Wireless Fax,Technology,Copiers,361.5,91.38326978
TEC-MA-10002722,Epson Receipt Printer,Technology,Machines,78,112.2443623
TEC-MA-10002155,Panasonic Receipt Printer,Technology,Machines,121,80.13417542
FUR-BO-10001385,Sauder Corner Shelving,Furniture,Bookcases,147,4.993573218
FUR-CH-10002749,SAFCO Chairmat,Furniture,Chairs,57.5,23.09734712
FUR-ADV-10000600,Advantus Clock,Furniture,Furnishings,51.5,3.173579913
TEC-MA-10003787,Panasonic Inkjet,Technology,Machines,312,78.12695261
FUR-RUB-10003518,Rubbermaid Door Stop,Furniture,Furnishings,42.5,133.6013498
FUR-FU-10004790,Advantus Photo Frame,Furniture,Furnishings,34.5,140.0108726
TEC-MA-10002043,Epson Receipt Printer,Technology,Machines,115.5,143.4055621
FUR-FU-10001746,Advantus Stacking Tray,Furniture,Furnishings,26.5,127.4872612
FUR-CHR-10004803,Chromcraft Wood Table,Furniture,Tables,484,41.63804401
FUR-LES-10002026,Lesro Conference Table,Furniture,Tables,855,50.94667595
FUR-CHR-10002686,Chromcraft Computer Table,Furniture,Tables,445.5,22.99784201
FUR-HON-10003871,Hon Conference Table,Furniture,Tables,923,124.6768908
FUR-BEV-10004919,Bevis Wood Table,Furniture,Tables,533.5,61.05385191
FUR-CHR-10001018,Chromcraft Round Table,Furniture,Tables,464.75,94.38564096
FUR-TA-10002153,Lesro Round Table,Furniture,Tables,452,131.1699934
FUR-TA-10001359,Chromcraft Training Table,Furniture,Tables,284,75.33488731
FUR-BAR-10000831,Barricks Training Table,Furniture,Tables,320,99.09232679
FUR-TA-10001889,Bevis Conference Table,Furniture,Tables,925.2,146.9303447
FUR-TA-10003627,Bevis Conference Table,Furniture,Tables,924,133.8510552
FUR-TA-10000226,Chromcraft Conference Table,Furniture,Tables,872.5,49.32292745
FUR-CHR-10001784,Chromcraft Coffee Table,Furniture,Tables,267,74.65656805
FUR-TA-10001744,Lesro Coffee Table,Furniture,Tables,254,42.21031426
FUR-TA-10000486,Barricks Wood Table,Furniture,Tables,346,79.70276824
FUR-TA-10000945,Bevis Coffee Table,Furniture,Tables,213.6666667,80.06264257
FUR-TA-10000434,Chromcraft Coffee Table,Furniture,Tables,267,133.9723855
FUR-TA-10000184,Barricks Conference Table,Furniture,Tables,908.5,2.708887757
FUR-TA-10002523,Barricks Training Table,Furniture,Tables,315.8888889,37.69557872
FUR-CHR-10002165,Chromcraft Wood Table,Furniture,Tables,484.75,97.55907413
FUR-TA-10003786,Hon Training Table,Furniture,Tables,334,64.3293119
FUR-TA-10001276,Lesro Coffee Table,Furniture,Tables,252,126.3562012
FUR-TA-10004468,Lesro Training Table,Furniture,Tables,270.5,104.6435438
FUR-TA-10000403,Barricks Computer Table,Furniture,Tables,478,7.842428845
FUR-LES-10004420,Lesro Coffee Table,Furniture,Tables,252,92.69025788
FUR-TA-10001622,Lesro Coffee Table,Furniture,Tables,168,142.4694596
FUR-TA-10000789,Lesro Training Table,Furniture,Tables,179.3333333,109.4098247
FUR-TA-10002519,Lesro Conference Table,Furniture,Tables,571.5,22.89714012
FUR-BEV-10001853,Bevis Computer Table,Furniture,Tables,492,4.9933246
FUR-CHR-10000585,Chromcraft Coffee Table,Furniture,Tables,269,21.04364054
FUR-TA-10001360,Bevis Round Table,Furniture,Tables,515.8333333,3.390235874
FUR-TA-10004531,Chromcraft Coffee Table,Furniture,Tables,176.3333333,140.4037907
FUR-CHR-10003806,Chromcraft Conference Table,Furniture,Tables,872.5,20.86110047
FUR-TA-10002786,Lesro Computer Table,Furniture,Tables,428.5,71.07821034
FUR-TA-10004820,Barricks Wood Table,Furniture,Tables,345.5714286,79.43790703
FUR-BEV-10001048,Bevis Conference Table,Furniture,Tables,924,23.05947399
FUR-TA-10002966,Chromcraft Computer Table,Furniture,Tables,296.6,38.16781114
FUR-TA-10002433,Chromcraft Computer Table,Furniture,Tables,295.6666667,107.886032
FUR-TA-10002935,Bevis Coffee Table,Furniture,Tables,320,11.93515436
FUR-BEV-10001217,Bevis Wood Table,Furniture,Tables,535,72.94229371
FUR-TA-10001205,Chromcraft Wood Table,Furniture,Tables,480,103.0528628
FUR-BO-10003913,Safco Stackable Bookrack,Furniture,Bookcases,150.2857143,125.8735979
FUR-BO-10003323,Safco 3-Shelf Cabinet,Furniture,Bookcases,114.1666667,130.0611092
FUR-BO-10001216,Sauder 3-Shelf Cabinet,Furniture,Bookcases,169.25,1.232086047
FUR-BO-10004537,Dania Floating Shelf Set,Furniture,Bookcases,171.75,143.419535
FUR-BO-10004340,Safco Classic Bookcase,Furniture,Bookcases,293.75,88.49694337
FUR-BO-10002182,Safco Floating Shelf Set,Furniture,Bookcases,198,93.02537252
FUR-BO-10000288,Safco Classic Bookcase,Furniture,Bookcases,438,121.8439493
FUR-BO-10003126,Dania Library with Doors,Furniture,Bookcases,362.3333333,122.2493576
FUR-BO-10000112,Dania Corner Shelving,Furniture,Bookcases,123.4,15.68409476
FUR-BO-10001390,Bush Floating Shelf Set,Furniture,Bookcases,114.2,71.4202468
FUR-IKE-10004160,Ikea Stackable Bookrack,Furniture,Bookcases,122.5,131.8916353
FUR-BO-10001099,Bush Corner Shelving,Furniture,Bookcases,82.75,59.69106818
FUR-BO-10002214,Dania Floating Shelf Set,Furniture,Bookcases,113,2.417151283
FUR-BO-10003554,Dania 3-Shelf Cabinet,Furniture,Bookcases,144,18.71964497
FUR-DAN-10004510,Dania Library with Doors,Furniture,Bookcases,361.75,81.61302097
FUR-BO-10002235,Bush 3-Shelf Cabinet,Furniture,Bookcases,96.5,39.06741722
FUR-BO-10000279,Dania Classic Bookcase,Furniture,Bookcases,412,126.9257435
FUR-BO-10004558,Sauder Library with Doors,Furniture,Bookcases,259.2857143,92.80040177
FUR-BO-10003284,Sauder Floating Shelf Set,Furniture,Bookcases,131.3333333,40.57878586
FUR-BO-10002819,Ikea Stackable Bookrack,Furniture,Bookcases,122.6,121.699402
FUR-BO-10002277,Bush Floating Shelf Set,Furniture,Bookcases,173.8,138.5832339
FUR-BO-10003904,Ikea Corner Shelving,Furniture,Bookcases,123,47.70494601
FUR-BO-10002032,Ikea Stackable Bookrack,Furniture,Bookcases,123.8888889,48.75026813
FUR-BO-10001966,Ikea Corner Shelving,Furniture,Bookcases,81.75,126.4760322
FUR-BO-10003779,Ikea Library with Doors,Furniture,Bookcases,363.4,11.21491313
FUR-BO-10000892,Bush Corner Shelving,Furniture,Bookcases,126.5,12.07988009
FUR-BO-10001073,Safco Classic Bookcase,Furniture,Bookcases,437.5714286,44.58893493
FUR-BO-10002985,Sauder Corner Shelving,Furniture,Bookcases,100,76.30782748
FUR-BO-10003291,Dania Corner Shelving,Furniture,Bookcases,81,19.97532604
FUR-BO-10001822,Dania Library with Doors,Furniture,Bookcases,361.75,132.4609201
FUR-BO-10003905,Ikea Stackable Bookrack,Furniture,Bookcases,125,115.0842112
FUR-BO-10002580,Safco Classic Bookcase,Furniture,Bookcases,293,12.2682413
FUR-BO-10004844,Sauder Corner Shelving,Furniture,Bookcases,149.6666667,123.6393439
FUR-BO-10001165,Bush Library with Doors,Furniture,Bookcases,367,80.75723946
FUR-BO-10003768,Sauder 3-Shelf Cabinet,Furniture,Bookcases,111.2,21.46079648
FUR-BO-10000847,Dania Stackable Bookrack,Furniture,Bookcases,121.6666667,51.86902769
FUR-BO-10001392,Sauder Classic Bookcase,Furniture,Bookcases,436,15.79790094
FUR-BO-10004709,Bush Classic Bookcase,Furniture,Bookcases,414,22.1079097
FUR-BO-10001010,Dania Corner Shelving,Furniture,Bookcases,124.5714286,54.42345018
FUR-BO-10002334,Ikea 3-Shelf Cabinet,Furniture,Bookcases,96,3.38239316
FUR-BO-10000676,Bush Stackable Bookrack,Furniture,Bookcases,126,26.61100434
FUR-BO-10000967,Ikea Library with Doors,Furniture,Bookcases,364.7142857,145.7824137
FUR-BO-10002133,Bush Corner Shelving,Furniture,Bookcases,126.6666667,83.90755107
FUR-DAN-10002846,Dania Floating Shelf Set,Furniture,Bookcases,171.75,77.02859248
FUR-IKE-10000521,Ikea Classic Bookcase,Furniture,Bookcases,414,21.89372292
FUR-BO-10002309,Dania 3-Shelf Cabinet,Furniture,Bookcases,94,125.1392099
FUR-SAF-10002495,Safco Library with Doors,Furniture,Bookcases,392,84.07331892
FUR-BUS-10002192,Bush 3-Shelf Cabinet,Furniture,Bookcases,143,127.3465447
FUR-SAU-10003928,Sauder Classic Bookcase,Furniture,Bookcases,435,99.78861229
FUR-DAN-10002017,Dania Classic Bookcase,Furniture,Bookcases,411,81.29772205
FUR-DAN-10001557,Dania Floating Shelf Set,Furniture,Bookcases,171,26.30927498
FUR-IKE-10002147,Ikea Classic Bookcase,Furniture,Bookcases,411,145.5069436
FUR-SAF-10000607,Safco Stackable Bookrack,Furniture,Bookcases,149,5.56609471
FUR-BUS-10004121,Bush 3-Shelf Cabinet,Furniture,Bookcases,146,98.50629448
FUR-BUS-10004336,Bush Corner Shelving,Furniture,Bookcases,124,23.19655324
FUR-DAN-10002631,Dania 3-Shelf Cabinet,Furniture,Bookcases,143,87.61110377
FUR-SAU-10003694,Sauder Library with Doors,Furniture,Bookcases,390,143.6602829
FUR-BUS-10004475,Bush Floating Shelf Set,Furniture,Bookcases,171,14.42117365
FUR-BO-10003734,Dania Classic Bookcase,Furniture,Bookcases,410,12.4916258
FUR-DAN-10002348,Dania Classic Bookcase,Furniture,Bookcases,412,135.8531301
FUR-SAF-10002253,Safco Stackable Bookrack,Furniture,Bookcases,150.5,93.95334016
FUR-BO-10003386,Sauder 3-Shelf Cabinet,Furniture,Bookcases,169,136.4190541
FUR-BUS-10001187,Bush Classic Bookcase,Furniture,Bookcases,412,139.833649
FUR-BO-10004824,Safco Stackable Bookrack,Furniture,Bookcases,148.5,146.9805726
FUR-BO-10001558,Safco 3-Shelf Cabinet,Furniture,Bookcases,170,110.1011415
FUR-BO-10000425,Bush Floating Shelf Set,Furniture,Bookcases,171.5,74.01041925
FUR-BO-10000021,Dania Corner Shelving,Furniture,Bookcases,121.5,109.7577799
FUR-BO-10001370,Sauder Classic Bookcase,Furniture,Bookcases,438.5,133.4999536
FUR-BO-10003384,Ikea Corner Shelving,Furniture,Bookcases,123,138.5185022
FUR-BUS-10004644,Bush Library with Doors,Furniture,Bookcases,365.5,42.52950753
FUR-BO-10002325,Bush Classic Bookcase,Furniture,Bookcases,275,9.299066033
FUR-BO-10003647,Ikea Classic Bookcase,Furniture,Bookcases,413,27.01650317
FUR-IKE-10003771,Ikea Corner Shelving,Furniture,Bookcases,123,73.90094457
FUR-BO-10004316,Bush 3-Shelf Cabinet,Furniture,Bookcases,144.5,21.52777709
FUR-IKE-10003053,Ikea 3-Shelf Cabinet,Furniture,Bookcases,145,21.29917079
FUR-SAU-10002043,Sauder Floating Shelf Set,Furniture,Bookcases,194,55.41276586
FUR-BO-10001507,Ikea Library with Doors,Furniture,Bookcases,242.5,90.79390565
FUR-FU-10003326,Eldon Photo Frame,Furniture,Furnishings,58,116.7058524
FUR-TEN-10000377,Tenex Light Bulb,Furniture,Furnishings,19,63.54676183
FUR-FU-10000816,Tenex Clock,Furniture,Furnishings,49,105.8925869
FUR-TEN-10003900,Tenex Stacking Tray,Furniture,Furnishings,25,112.2295349
FUR-FU-10000889,Rubbermaid Clock,Furniture,Furnishings,50,69.77126727
FUR-RUB-10004285,Rubbermaid Clock,Furniture,Furnishings,50,140.2230518
FUR-ADV-10004223,Advantus Clock,Furniture,Furnishings,51,67.49850804
FUR-TEN-10004147,Tenex Clock,Furniture,Furnishings,49,115.5401398
FUR-FU-10000955,Advantus Stacking Tray,Furniture,Furnishings,26,12.30595293
FUR-FU-10003694,Rubbermaid Clock,Furniture,Furnishings,33,90.37689342
FUR-FU-10001843,Advantus Door Stop,Furniture,Furnishings,42,96.00979658
FUR-ADV-10000190,Advantus Frame,Furniture,Furnishings,111,21.76646319
FUR-FU-10004787,Advantus Frame,Furniture,Furnishings,72,92.30794213
FUR-FU-10004288,Eldon Frame,Furniture,Furnishings,77.5,30.9843473
FUR-FU-10003546,Advantus Clock,Furniture,Furnishings,48.5,23.34025068
FUR-FU-10000647,Tenex Door Stop,Furniture,Furnishings,42.5,119.1340627
FUR-FU-10004031,Advantus Frame,Furniture,Furnishings,108,80.96216949
FUR-FU-10002699,Eldon Photo Frame,Furniture,Furnishings,56.5,56.18110284
FUR-FU-10004876,Eldon Frame,Furniture,Furnishings,115,67.73516513
FUR-FU-10002292,Deflect-O Door Stop,Furniture,Furnishings,44,106.5160151
FUR-FU-10000815,Eldon Door Stop,Furniture,Furnishings,50,67.85355947
FUR-FU-10000516,Advantus Clock,Furniture,Furnishings,34.4,5.747004664
FUR-FU-10000606,Deflect-O Photo Frame,Furniture,Furnishings,49,35.2451354
FUR-FU-10002549,Deflect-O Clock,Furniture,Furnishings,50.25,36.59996007
FUR-FU-10003736,Rubbermaid Frame,Furniture,Furnishings,110,80.25216799
FUR-FU-10003662,Tenex Door Stop,Furniture,Furnishings,42.5,95.80252511
FUR-FU-10000743,Eldon Frame,Furniture,Furnishings,76.6,85.12884162
FUR-FU-10001640,Eldon Photo Frame,Furniture,Furnishings,58,2.162170679
FUR-FU-10001343,Eldon Stacking Tray,Furniture,Furnishings,30,126.2030376
FUR-FU-10003066,Deflect-O Frame,Furniture,Furnishings,73.4,122.8944215
FUR-FU-10003012,Rubbermaid Stacking Tray,Furniture,Furnishings,25.25,142.8085854
FUR-FU-10001144,Rubbermaid Photo Frame,Furniture,Furnishings,50.375,6.688895452
FUR-FU-10001711,Tenex Frame,Furniture,Furnishings,72.4,5.720095307
FUR-FU-10003918,Advantus Photo Frame,Furniture,Furnishings,53,127.1418944
FUR-FU-10003273,Tenex Frame,Furniture,Furnishings,73.42857143,16.17609595
FUR-FU-10000306,Rubbermaid Clock,Furniture,Furnishings,50.33333333,95.14691761
FUR-FU-10000729,Eldon Clock,Furniture,Furnishings,53.57142857,99.68737893
FUR-FU-10004181,Rubbermaid Photo Frame,Furniture,Furnishings,34.6,40.24310031
FUR-FU-10000256,Rubbermaid Photo Frame,Furniture,Furnishings,51.8,14.01683799
FUR-FU-10001371,Deflect-O Stacking Tray,Furniture,Furnishings,16.88888889,118.224611
FUR-ELD-10001163,Eldon Frame,Furniture,Furnishings,114.875,75.63477866
FUR-FU-10004427,Advantus Stacking Tray,Furniture,Furnishings,16,81.02093875
FUR-FU-10002637,Deflect-O Stacking Tray,Furniture,Furnishings,16,117.9688207
FUR-FU-10000975,Eldon Clock,Furniture,Furnishings,37.5,80.43966497
FUR-FU-10000012,Tenex Stacking Tray,Furniture,Furnishings,17,140.7341699
FUR-FU-10000790,Rubbermaid Light Bulb,Furniture,Furnishings,12.5,82.71373629
FUR-FU-10003112,Tenex Frame,Furniture,Furnishings,71.36363636,105.3934422
FUR-FU-10004800,Eldon Stacking Tray,Furniture,Furnishings,21,37.93243483
FUR-FU-10000287,Eldon Stacking Tray,Furniture,Furnishings,31.5,129.649239
FUR-FU-10004459,Deflect-O Door Stop,Furniture,Furnishings,42.5,71.47731346
FUR-FU-10002502,Eldon Light Bulb,Furniture,Furnishings,22.33333333,144.7147705
FUR-FU-10002979,Eldon Frame,Furniture,Furnishings,116.25,130.5801042
FUR-FU-10002614,Tenex Door Stop,Furniture,Furnishings,44,10.72022275
FUR-FU-10001194,Rubbermaid Light Bulb,Furniture,Furnishings,19,10.92338078
FUR-FU-10004614,Rubbermaid Frame,Furniture,Furnishings,110,7.002964666
FUR-FU-10001063,Eldon Light Bulb,Furniture,Furnishings,25,3.413478097
FUR-FU-10000142,Tenex Stacking Tray,Furniture,Furnishings,22.33333333,132.443685
FUR-FU-10004152,Eldon Photo Frame,Furniture,Furnishings,56.5,109.6822029
FUR-FU-10001717,Rubbermaid Stacking Tray,Furniture,Furnishings,23.75,17.89800612
FUR-FU-10003046,Advantus Photo Frame,Furniture,Furnishings,50,11.24968216
FUR-FU-10000072,Advantus Light Bulb,Furniture,Furnishings,18.5,52.16623175
FUR-FU-10001424,Eldon Photo Frame,Furniture,Furnishings,55,83.59535557
FUR-CH-10004255,SAFCO Executive Leather Armchair,Furniture,Chairs,461.3333333,131.6819626
FUR-HON-10000722,Hon Rocking Chair,Furniture,Chairs,133,47.22906877
FUR-HON-10001504,Hon Rocking Chair,Furniture,Chairs,128.25,61.66200855
FUR-OFF-10001125,Office Star Rocking Chair,Furniture,Chairs,143,136.2561403
FUR-HAR-10002178,Harbour Creations Rocking Chair,Furniture,Chairs,149.5,57.80866053
FUR-CH-10001559,SAFCO Executive Leather Armchair,Furniture,Chairs,459,130.4587609
FUR-HON-10001847,Hon Executive Leather Armchair,Furniture,Chairs,455,27.64449806
FUR-HON-10004137,Hon Rocking Chair,Furniture,Chairs,133,149.8778745
FUR-CH-10001037,SAFCO Chairmat,Furniture,Chairs,62.33333333,148.7651153
FUR-OFF-10002486,Office Star Bag Chairs,Furniture,Chairs,53,42.15501791
FUR-CH-10001975,Hon Swivel Stool,Furniture,Chairs,109,140.5515958
FUR-CH-10004277,SAFCO Swivel Stool,Furniture,Chairs,110.3333333,72.43033394
FUR-CH-10004050,Novimex Executive Leather Armchair,Furniture,Chairs,455.5,15.94389958
FUR-CH-10003341,Office Star Chairmat,Furniture,Chairs,66,127.0644183
FUR-CH-10000326,SAFCO Rocking Chair,Furniture,Chairs,90,12.28444773
FUR-CH-10004194,Harbour Creations Steel Folding Chair,Furniture,Chairs,66.8,85.70773097
FUR-CH-10000685,Hon Executive Leather Armchair,Furniture,Chairs,457.2,81.49533554
FUR-CH-10003771,Harbour Creations Steel Folding Chair,Furniture,Chairs,95.5,109.3370938
FUR-CH-10001414,Hon Chairmat,Furniture,Chairs,55.5,77.64294846
FUR-CH-10002045,SAFCO Bag Chairs,Furniture,Chairs,49.5,33.81735109
FUR-CH-10002412,Hon Bag Chairs,Furniture,Chairs,42.75,111.010333
FUR-CH-10003760,Office Star Bag Chairs,Furniture,Chairs,57.71428571,12.17061233
FUR-CH-10003009,Novimex Swivel Stool,Furniture,Chairs,167,52.83482329
FUR-CH-10002542,Office Star Steel Folding Chair,Furniture,Chairs,62.66666667,82.7915629
FUR-CH-10001919,Harbour Creations Steel Folding Chair,Furniture,Chairs,98,2.941327935
FUR-CH-10004572,Harbour Creations Bag Chairs,Furniture,Chairs,62,78.03698511
FUR-CH-10002212,Hon Chairmat,Furniture,Chairs,53,126.8095632
FUR-NOV-10003257,Novimex Chairmat,Furniture,Chairs,59,142.3694774
FUR-OFF-10003703,Office Star Chairmat,Furniture,Chairs,68,31.59704068
FUR-CH-10002033,Harbour Creations Executive Leather Armchair,Furniture,Chairs,317.4285714,98.31039363
FUR-CH-10004676,Office Star Rocking Chair,Furniture,Chairs,138.3333333,24.24293927
FUR-CH-10002090,Hon Swivel Stool,Furniture,Chairs,166.2,110.8296298
FUR-CH-10002335,Hon Bag Chairs,Furniture,Chairs,47.33333333,140.0974492
FUR-SAF-10004525,SAFCO Swivel Stool,Furniture,Chairs,168,36.06435941
FUR-CH-10002247,Hon Executive Leather Armchair,Furniture,Chairs,459.75,98.18728396
FUR-OFF-10001552,Office Star Bag Chairs,Furniture,Chairs,57.5,90.59824996
FUR-CH-10003312,SAFCO Swivel Stool,Furniture,Chairs,170.5,78.16305448
FUR-CH-10002793,Office Star Bag Chairs,Furniture,Chairs,58,44.51457423
FUR-CH-10004047,SAFCO Rocking Chair,Furniture,Chairs,137.3333333,32.06622498
FUR-NOV-10002333,Novimex Steel Folding Chair,Furniture,Chairs,79.75,122.378923
FUR-CH-10000414,Novimex Chairmat,Furniture,Chairs,36,79.3288645
FUR-OFF-10003104,Office Star Bag Chairs,Furniture,Chairs,55.5,49.8544213
FUR-CH-10001536,Harbour Creations Chairmat,Furniture,Chairs,72,138.3277661
FUR-CH-10002061,Harbour Creations Executive Leather Armchair,Furniture,Chairs,476,88.17928343
FUR-CH-10003062,Novimex Chairmat,Furniture,Chairs,56.25,88.9581719
FUR-CH-10000677,Hon Steel Folding Chair,Furniture,Chairs,54.33333333,65.64325926
FUR-CH-10000546,Harbour Creations Executive Leather Armchair,Furniture,Chairs,476.2,85.6784167
FUR-CH-10003875,Office Star Swivel Stool,Furniture,Chairs,176.25,56.55881642
FUR-OFF-10004824,Office Star Swivel Stool,Furniture,Chairs,176.25,66.41303049
FUR-CH-10004584,Office Star Steel Folding Chair,Furniture,Chairs,94,83.79835616
FUR-CH-10003848,Office Star Rocking Chair,Furniture,Chairs,143.5,88.79608917
FUR-CH-10002991,Novimex Steel Folding Chair,Furniture,Chairs,84.75,30.97110619
FUR-CH-10004306,SAFCO Bag Chairs,Furniture,Chairs,49.33333333,102.755428
FUR-HAR-10003770,Harbour Creations Steel Folding Chair,Furniture,Chairs,100,123.6172619
FUR-CH-10000423,Hon Chairmat,Furniture,Chairs,57.8,99.70080873
FUR-HAR-10002697,Harbour Creations Executive Leather Armchair,Furniture,Chairs,471,37.83677292
FUR-CH-10001726,Office Star Steel Folding Chair,Furniture,Chairs,94.2,93.60074513
FUR-CH-10002816,Harbour Creations Swivel Stool,Furniture,Chairs,182.6666667,14.36921254
FUR-HAR-10002223,Harbour Creations Chairmat,Furniture,Chairs,74.5,19.48967824
FUR-HON-10002941,Hon Swivel Stool,Furniture,Chairs,166,125.8222165
FUR-HAR-10004726,Harbour Creations Steel Folding Chair,Furniture,Chairs,100.3333333,134.3128463
FUR-CH-10000233,SAFCO Chairmat,Furniture,Chairs,40,75.35111104
FUR-NOV-10000323,Novimex Executive Leather Armchair,Furniture,Chairs,460,18.72800868
FUR-CH-10003842,Harbour Creations Chairmat,Furniture,Chairs,72,132.6605669
FUR-CH-10000774,SAFCO Rocking Chair,Furniture,Chairs,137,19.33101479
