Order_ID,Order_Date,Order_Priority,Customer_ID,Order_Status
MX-2011-105298,2011-06-08,Medium,EM-138103,in progress
US-2011-123078,2011-06-08,Medium,EM-138103,in progress
MX-2011-120082,2011-06-22,Medium,SC-206953,in progress
MX-2011-116309,2011-07-06,Medium,LR-170353,pending
US-2011-126011,2011-09-28,Medium,KB-165853,shipped
US-2011-112137,2011-10-07,Medium,TH-212353,in progress
US-2011-126270,2011-12-31,Medium,EB-139753,shipped
MX-2012-120089,2012-03-20,Medium,DJ-134203,in progress
US-2012-129581,2012-06-17,Medium,RS-194203,in progress
US-2012-164546,2012-07-04,Medium,EM-138103,shipped
MX-2012-149216,2012-09-18,Medium,MF-176653,in progress
MX-2012-118997,2012-11-19,Medium,LS-169453,shipped
US-2012-134439,2012-11-21,Medium,YS-218803,in progress
US-2012-126487,2012-12-21,Medium,GG-146503,shipped
US-2013-131205,2013-02-04,Medium,BB-109903,shipped
US-2013-162285,2013-03-29,Medium,AG-105253,in progress
US-2013-155621,2013-04-18,Medium,HM-148603,in progress
US-2013-154354,2013-08-07,Medium,GT-146353,in progress
MX-2013-136931,2013-08-23,Medium,AG-103003,in progress
MX-2013-152716,2013-09-20,Medium,JK-153253,pending
US-2013-118696,2013-09-27,Medium,NB-185803,shipped
MX-2013-146983,2013-10-14,Medium,ND-184603,pending
US-2014-164175,2014-03-14,Medium,AM-103603,shipped
US-2014-146556,2014-04-02,Medium,FH-143653,shipped
US-2014-164063,2014-04-03,Medium,RR-195253,pending
MX-2014-120264,2014-06-30,Medium,JC-161053,shipped
US-2014-155845,2014-07-25,Medium,RS-197653,in progress
US-2014-104010,2014-09-24,Medium,CM-118153,pending
MX-2014-143728,2014-11-18,Medium,RW-195403,shipped
IT-2011-2889545,2011-02-23,Medium,GD-145902,in progress
IT-2011-5233011,2011-03-31,Medium,TS-213702,in progress
IT-2011-2852736,2011-04-26,Medium,LS-169452,in progress
US-2011-155810,2011-05-25,Medium,PB-192103,shipped
IN-2011-57676,2011-07-05,Medium,AB-106001,in progress
US-2011-158498,2011-08-15,Medium,JM-156553,in progress
ID-2011-78193,2011-08-25,Medium,CS-122501,pending
ID-2011-82897,2011-08-31,Medium,LC-169301,in progress
ID-2011-82414,2011-09-14,Medium,DK-128351,in progress
US-2011-159457,2011-09-30,Medium,KE-164203,shipped
MX-2011-149580,2011-10-27,Medium,MK-179053,in progress
IN-2012-42094,2012-05-02,Medium,DM-129551,in progress
IN-2012-10482,2012-05-10,Medium,CY-127451,in progress
NI-2012-5810,2012-06-05,Medium,SP-106501,shipped
US-2012-169782,2012-06-20,Medium,DH-130753,pending
ES-2012-3409639,2012-07-30,Medium,SM-209502,shipped
ID-2012-79621,2012-09-03,Medium,AS-100451,in progress
IT-2012-1314917,2012-09-09,Medium,LS-172002,in progress
US-2012-106600,2012-10-02,Medium,AS-102853,in progress
US-2012-161053,2012-10-14,Medium,BB-115453,in progress
MX-2012-141544,2012-11-26,Medium,MS-179803,shipped
IN-2013-37747,2013-01-24,Medium,VB-217451,shipped
ID-2013-39868,2013-01-30,Medium,VB-217451,in progress
US-2013-151225,2013-04-15,Medium,GK-146203,shipped
ID-2013-53161,2013-04-22,Medium,DK-132251,pending
MX-2013-141992,2013-05-02,Medium,GD-145903,pending
IT-2013-1943902,2013-06-06,Medium,AO-108102,pending
ID-2013-34387,2013-06-13,Medium,JP-154601,in progress
ID-2013-72061,2013-06-13,Medium,BW-111101,pending
ID-2013-38181,2013-06-18,Medium,MY-173801,in progress
MX-2013-115868,2013-07-06,Medium,JS-156853,shipped
MX-2013-169194,2013-07-22,Medium,TH-211153,shipped
ES-2013-1946968,2013-08-15,Medium,TS-213702,in progress
US-2013-106593,2013-09-17,Medium,EM-138103,shipped
US-2013-104017,2013-10-12,Medium,JM-156553,pending
IT-2013-4962578,2013-11-16,Medium,DV-130452,pending
IT-2013-3727227,2013-12-20,Medium,PW-190302,pending
ID-2013-30201,2013-12-28,Medium,VW-217751,in progress
MX-2014-157770,2014-01-09,Medium,SW-207553,shipped
IN-2014-34422,2014-03-04,Medium,AS-100451,pending
US-2014-137841,2014-03-12,Medium,DR-128803,in progress
IN-2014-63850,2014-04-29,Medium,JM-156551,shipped
NI-2014-8630,2014-05-15,Medium,TH-112351,shipped
ID-2014-47547,2014-05-23,Medium,CJ-118751,pending
ES-2014-3412387,2014-06-18,Medium,DR-128802,pending
US-2014-140410,2014-06-27,Medium,KB-166003,pending
MX-2014-120425,2014-07-02,Medium,JM-152653,in progress
MX-2014-142629,2014-07-11,Medium,NB-186553,pending
US-2014-150399,2014-07-18,Medium,NS-186403,shipped
IN-2014-86096,2014-07-26,Medium,LR-170351,pending
IT-2014-5502649,2014-09-10,Medium,DM-129552,shipped
US-2014-120194,2014-09-12,Medium,TZ-214453,shipped
US-2014-122322,2014-09-12,Medium,TZ-214453,pending
IN-2014-49549,2014-09-27,Medium,TS-214301,pending
US-2014-165267,2014-10-04,Medium,CC-126103,pending
IN-2014-56164,2014-10-10,Medium,BS-115901,shipped
IN-2014-22557,2014-10-24,Medium,BG-116951,pending
IN-2014-12701,2014-11-26,Medium,CM-118301,in progress
IT-2014-4756774,2014-12-08,Medium,MH-176202,shipped
US-2011-118892,2011-02-01,Medium,DH-130753,shipped
ES-2011-2010166,2011-03-01,Medium,LO-171702,in progress
US-2011-130379,2011-05-23,Medium,SG-208903,pending
IN-2011-74441,2011-06-28,Medium,SB-202901,pending
ES-2011-2225020,2011-08-23,Medium,FC-143352,shipped
IN-2011-73839,2011-10-27,Medium,VP-217601,in progress
US-2011-157238,2011-12-01,Medium,CM-118303,shipped
US-2011-168473,2011-12-12,Medium,MC-174253,pending
ID-2011-13170,2011-12-15,Medium,AG-105251,pending
ID-2012-31426,2012-02-16,Medium,GR-145601,pending
US-2012-113523,2012-05-06,Medium,KD-166153,in progress
TU-2012-9080,2012-06-23,Medium,PW-90302,pending
ES-2012-5207465,2012-06-27,Medium,BP-110952,shipped
NI-2012-3530,2012-09-02,Medium,NB-85801,pending
NI-2012-260,2012-12-06,Medium,MK-79051,shipped
MX-2012-155082,2012-12-31,Medium,KH-163303,in progress
ES-2013-2884140,2013-02-23,Medium,BP-110952,shipped
MX-2013-137960,2013-03-06,Medium,BP-110503,in progress
MX-2013-129910,2013-03-09,Medium,EB-138403,pending
ES-2013-3303400,2013-05-08,Medium,JW-152202,shipped
US-2013-160542,2013-06-01,Medium,KB-165853,pending
ID-2013-72362,2013-06-04,Medium,CS-118451,in progress
NI-2013-3800,2013-07-01,Medium,EH-37651,shipped
TU-2013-5440,2013-07-13,Medium,SC-107703,pending
IN-2013-46609,2013-08-15,Medium,FM-142151,in progress
MX-2013-141425,2013-09-13,Medium,CP-123403,in progress
IT-2013-3888587,2013-09-26,Medium,AJ-107802,pending
ID-2013-40925,2013-10-06,Medium,RP-192701,shipped
TU-2013-780,2013-12-03,Medium,CV-28052,shipped
ID-2013-10468,2013-12-06,Medium,TC-211451,pending
TU-2013-1200,2013-12-09,Medium,FH-43652,pending
IT-2014-1709193,2014-01-15,Medium,NC-185352,in progress
TU-2014-4880,2014-01-20,Medium,DK-31502,shipped
ES-2014-1190374,2014-01-21,Medium,BP-111852,in progress
TU-2014-3080,2014-05-28,Medium,HK-48903,in progress
ID-2014-37635,2014-06-01,Medium,AH-101951,shipped
US-2014-127586,2014-06-18,Medium,TS-213703,shipped
US-2014-109617,2014-06-18,Medium,SP-206503,pending
US-2014-102729,2014-06-19,Medium,CS-124903,in progress
IN-2014-73230,2014-06-23,Medium,SS-201401,pending
IN-2014-57529,2014-07-09,Medium,PB-192101,shipped
IT-2014-5784522,2014-07-16,Medium,CM-118302,pending
TU-2014-200,2014-12-01,Medium,GZ-45453,pending
IT-2014-5285883,2014-12-06,Medium,PB-192102,pending
ES-2014-4714649,2014-12-10,Medium,HM-148602,in progress
NI-2011-1670,2011-01-12,Medium,SC-104401,in progress
NI-2011-190,2011-03-01,Medium,EH-37651,shipped
IN-2011-46070,2011-03-21,Medium,DJ-134201,in progress
MX-2011-108350,2011-04-06,Medium,DP-131053,shipped
MX-2011-150469,2011-05-12,Medium,BP-110503,in progress
ES-2011-2942755,2011-05-18,Medium,MH-176202,in progress
MX-2011-122196,2011-06-07,Medium,SP-208603,in progress
MX-2011-137316,2011-06-30,Medium,DK-128353,shipped
NI-2011-7770,2011-10-03,Medium,JS-55951,in progress
US-2011-105235,2011-11-29,Medium,TB-213553,shipped
MX-2011-134824,2011-12-05,Medium,BB-109903,shipped
ID-2011-59895,2011-12-29,Medium,TT-212651,pending
IT-2012-3646834,2012-01-16,Medium,HK-148902,in progress
MX-2012-143406,2012-01-25,Medium,CY-127453,in progress
NI-2012-9550,2012-01-30,Medium,BF-9751,pending
US-2012-100160,2012-04-04,Medium,KH-166303,shipped
IN-2012-40183,2012-04-13,Medium,KC-166751,shipped
TU-2012-7190,2012-04-17,Medium,DK-28352,pending
IT-2012-5870634,2012-05-15,Medium,BO-113502,pending
ID-2012-61715,2012-05-21,Medium,DK-128351,in progress
TU-2012-6470,2012-05-24,Medium,FH-42752,pending
NI-2012-200,2012-05-25,Medium,DJ-34201,pending
ID-2012-24251,2012-06-06,Medium,SC-202601,pending
ES-2012-1211902,2012-07-06,Medium,AM-103602,in progress
MX-2012-129959,2012-08-31,Medium,BW-111103,in progress
ID-2012-68050,2012-09-04,Medium,BB-109901,shipped
NI-2012-1480,2012-09-10,Medium,SG-108901,pending
IN-2012-34905,2012-09-20,Medium,KN-164501,pending
ES-2012-5959969,2012-10-30,Medium,AJ-107802,pending
US-2012-139892,2012-10-31,Medium,DR-128803,pending
ES-2013-2645491,2013-01-04,Medium,EB-137052,shipped
TU-2013-8580,2013-02-02,Medium,CS-22502,shipped
TU-2013-2950,2013-02-20,Medium,JS-55953,pending
TU-2013-100,2013-02-26,Medium,SV-108153,shipped
TU-2013-6840,2013-02-27,Medium,DM-29553,pending
US-2013-102078,2013-03-06,Medium,RP-198553,pending
IN-2013-17958,2013-03-30,Medium,RP-198551,pending
ES-2013-1650308,2013-04-02,Medium,NB-185802,pending
US-2013-105438,2013-04-23,Medium,AJ-107803,pending
ID-2013-69114,2013-05-01,Medium,KH-166901,in progress
TU-2013-1530,2013-05-23,Medium,LS-72001,in progress
TU-2013-5090,2013-06-13,Medium,SM-109502,in progress
NI-2013-1100,2013-06-27,Medium,LD-68551,in progress
US-2013-137848,2013-08-08,Medium,EB-139753,in progress
NI-2013-7080,2013-08-13,Medium,KN-64501,in progress
TU-2013-420,2013-08-16,Medium,GP-47402,shipped
IN-2013-19316,2013-08-23,Medium,AC-104201,pending
MX-2013-110520,2013-08-27,Medium,ME-180103,pending
TU-2013-2180,2013-08-27,Medium,RR-95252,pending
ES-2013-1540151,2013-08-28,Medium,JP-154602,pending
US-2013-158190,2013-09-27,Medium,TZ-214453,pending
ID-2013-51887,2013-11-12,Medium,HE-148001,pending
US-2013-112095,2013-11-18,Medium,JS-156853,in progress
MX-2013-168970,2013-11-19,Medium,MY-182953,pending
ID-2013-64739,2013-11-19,Medium,JS-155951,shipped
ES-2013-5988314,2013-11-22,Medium,KD-166152,in progress
US-2013-101049,2013-11-27,Medium,CS-124903,shipped
NI-2013-6510,2013-12-11,Medium,GH-44851,in progress
IT-2014-3306532,2014-01-20,Medium,AR-103452,in progress
US-2014-103800,2014-03-12,Medium,SV-208153,pending
ID-2014-51467,2014-03-24,Medium,LR-170351,in progress
ES-2014-3091695,2014-03-27,Medium,HG-149652,shipped
NI-2014-1250,2014-04-18,Medium,JM-52651,in progress
TU-2014-7930,2014-08-20,Medium,JG-58052,in progress
ID-2014-16474,2014-08-29,Medium,FH-143651,pending
NI-2014-4840,2014-09-02,Medium,BP-10501,shipped
NI-2014-8000,2014-09-09,Medium,TB-113551,shipped
KZ-2014-9340,2014-09-20,Medium,JC-61052,shipped
ID-2014-25175,2014-09-26,Medium,BB-109901,in progress
US-2014-130099,2014-10-29,Medium,FW-143953,in progress
MX-2014-116022,2014-11-03,Medium,MP-179653,shipped
IT-2014-2242266,2014-11-10,Medium,HR-148302,shipped
ID-2014-33827,2014-11-14,Medium,RP-192701,in progress
ID-2014-28003,2014-11-22,Medium,KN-164501,pending
ID-2014-51754,2014-12-15,Medium,MW-182351,pending
NI-2014-3670,2014-12-16,Medium,AG-5251,shipped
NI-2014-1830,2014-12-24,Medium,AO-8101,shipped
US-2014-152751,2014-12-25,Medium,DR-128803,in progress
TU-2014-2880,2014-12-26,Medium,JO-51452,pending
ES-2014-1956763,2014-12-29,Medium,EB-138402,pending
IT-2011-2779559,2011-04-16,Medium,MZ-175152,pending
IT-2011-2075149,2011-04-27,Medium,NC-186252,pending
ES-2011-3051209,2011-05-12,Medium,KB-162402,in progress
IT-2011-3462831,2011-06-25,Medium,SP-208602,shipped
IT-2011-5351596,2011-09-23,Medium,JD-158952,shipped
IT-2012-2644618,2012-06-20,Medium,BF-110202,pending
ES-2012-4572658,2012-07-14,Medium,CJ-118752,shipped
IT-2012-3003466,2012-08-24,Medium,KC-166752,shipped
IT-2012-5146922,2012-08-29,Medium,RB-196452,in progress
ID-2012-79810,2012-09-26,Medium,DP-131051,in progress
ID-2012-32532,2012-10-18,Medium,SC-202301,pending
ES-2012-5233735,2012-11-01,Medium,BO-113502,in progress
ID-2013-20527,2013-01-15,Medium,GB-145301,in progress
IT-2013-1399443,2013-01-18,Medium,HM-148602,shipped
IT-2013-2268659,2013-02-12,Medium,DM-129552,shipped
IT-2013-3695467,2013-06-10,Medium,SS-201402,shipped
IT-2013-1571276,2013-08-02,Medium,SP-208602,pending
IN-2013-12127,2013-09-10,Medium,GP-147401,pending
IT-2013-3432584,2013-12-10,Medium,MY-173802,in progress
ID-2014-67168,2014-01-15,Medium,CM-118301,pending
IT-2014-4774804,2014-02-17,Medium,RP-198552,in progress
ID-2014-31517,2014-03-22,Medium,MK-179051,in progress
IT-2014-4317175,2014-05-09,Medium,SH-206352,shipped
ES-2014-3399721,2014-06-23,Medium,AR-103452,in progress
ID-2014-32469,2014-07-24,Medium,DM-129551,in progress
IT-2014-2537559,2014-08-20,Medium,ON-187152,pending
IT-2014-3438902,2014-11-12,Medium,GR-145602,shipped
ID-2014-16530,2014-12-22,Medium,HM-148601,in progress
IN-2011-81077,2011-12-13,Medium,MD-178601,shipped
ID-2012-83905,2012-11-23,Medium,KH-166901,shipped
IN-2013-80755,2013-09-11,Medium,KH-166301,in progress
ID-2013-84199,2013-09-12,Medium,SC-202601,shipped
US-2011-146927,2011-09-26,Medium,NS-186403,pending
US-2011-154767,2011-10-01,Medium,EB-137503,shipped
US-2012-144512,2012-07-26,Medium,VW-217753,pending
MX-2012-109946,2012-08-15,Medium,AS-100453,pending
US-2012-109505,2012-09-03,Medium,KN-163903,pending
US-2012-156146,2012-09-12,Medium,MK-179053,in progress
US-2012-128195,2012-11-14,Medium,RR-195253,in progress
US-2012-168676,2012-11-29,Medium,CS-118453,pending
US-2013-158603,2013-05-12,Medium,VW-217753,in progress
MX-2013-137981,2013-05-15,Medium,GM-146953,shipped
US-2013-167101,2013-09-25,Medium,NB-186553,shipped
US-2013-113061,2013-10-25,Medium,DJ-134203,pending
US-2013-166093,2013-10-31,Medium,DM-129553,shipped
MX-2013-168158,2013-11-04,Medium,PB-192103,pending
US-2013-151246,2013-11-22,Medium,BW-111103,shipped
US-2014-169852,2014-02-17,Medium,SH-199753,in progress
US-2014-155425,2014-03-05,Medium,JC-161053,shipped
US-2014-112627,2014-03-06,Medium,CM-118153,pending
MX-2014-130442,2014-03-28,Medium,BF-110203,pending
US-2014-104661,2014-04-12,Medium,MC-181303,in progress
MX-2014-108840,2014-04-26,Medium,AG-103003,in progress
US-2014-163251,2014-05-12,Medium,CM-127153,shipped
US-2014-144897,2014-06-02,Medium,HK-148903,pending
US-2014-135685,2014-06-19,Medium,KL-165553,shipped
MX-2014-133928,2014-06-23,Medium,KC-162553,shipped
US-2014-129336,2014-07-29,Medium,ME-180103,in progress
US-2014-126032,2014-09-19,Medium,CS-124903,pending
MX-2014-128762,2014-10-29,Medium,FW-143953,in progress
US-2014-100489,2014-12-19,Medium,MM-182803,shipped
IT-2011-2942451,2011-01-04,Medium,GT-146352,in progress
ID-2011-63017,2011-01-21,Medium,PW-190301,shipped
US-2011-120957,2011-01-31,Medium,DK-128353,shipped
ZI-2011-4350,2011-03-21,Medium,AS-2851,in progress
TU-2011-2560,2011-08-04,Medium,CP-20853,shipped
MX-2011-105305,2011-12-08,Medium,SC-206953,pending
ID-2011-44292,2011-12-25,Medium,DW-131951,shipped
ZI-2012-1610,2012-01-04,Medium,SS-101401,shipped
IT-2012-1032855,2012-03-07,Medium,FA-142302,shipped
ID-2012-22858,2012-06-13,Medium,DK-128351,shipped
ES-2012-3298245,2012-09-13,Medium,DR-128802,shipped
ID-2012-85256,2012-10-12,Medium,KE-164201,in progress
NI-2012-9010,2012-10-30,Medium,FA-42301,shipped
US-2012-146997,2012-11-01,Medium,DW-135853,shipped
ES-2012-5432701,2012-12-03,Medium,LR-170352,in progress
ZI-2013-6590,2013-02-02,Medium,LS-69451,pending
NI-2013-130,2013-03-13,Medium,JK-53251,pending
ES-2013-1985580,2013-03-18,Medium,JE-161652,in progress
TX-2013-9280,2013-05-17,Medium,MF-82502,shipped
NI-2013-8650,2013-08-09,Medium,MW-82351,shipped
YM-2013-9360,2013-08-17,Medium,KH-63302,shipped
TU-2013-7100,2013-08-25,Medium,BO-13502,pending
NI-2013-3150,2013-11-01,Medium,YC-118951,shipped
NI-2013-4180,2013-11-12,Medium,RF-93451,pending
TU-2013-9510,2013-12-10,Medium,AC-4202,pending
TU-2013-5170,2013-12-19,Medium,SF-109652,in progress
ID-2014-12428,2014-01-15,Medium,EM-138251,in progress
TU-2014-0,2014-02-13,Medium,DM-35253,shipped
KZ-2014-5810,2014-03-21,Medium,EB-37502,in progress
IT-2014-2973778,2014-03-24,Medium,RS-194202,pending
IT-2014-5753646,2014-04-25,Medium,GB-145302,shipped
US-2014-107391,2014-04-25,Medium,DB-135553,pending
NI-2014-3890,2014-05-07,Medium,VG-118051,pending
NI-2014-570,2014-05-09,Medium,VP-117601,in progress
ZI-2014-9540,2014-06-09,Medium,BT-13951,pending
TU-2014-4910,2014-06-19,Medium,LS-69453,in progress
TU-2014-130,2014-09-12,Medium,AG-4953,in progress
IN-2014-20338,2014-09-21,Medium,VB-217451,pending
TU-2014-8850,2014-09-24,Medium,LO-71702,pending
ES-2014-2015673,2014-11-07,Medium,MP-179652,in progress
IT-2014-1737279,2014-12-16,Medium,BF-110202,in progress
ES-2014-2785519,2014-12-18,Medium,LA-167802,shipped
US-2014-153381,2014-12-25,Medium,BF-112753,shipped
TU-2014-9350,2014-12-26,Medium,BP-11852,pending
ID-2011-85928,2011-06-15,Medium,TS-213701,in progress
TU-2011-4000,2011-08-18,Medium,YS-118802,in progress
US-2011-154515,2011-12-22,Medium,GM-146953,in progress
TU-2012-7900,2012-06-28,Medium,KN-64502,shipped
US-2012-136490,2012-07-06,Medium,LW-169903,shipped
US-2012-168515,2012-07-13,Medium,CK-127603,shipped
NI-2012-6820,2012-11-24,Medium,MS-79801,in progress
IT-2013-4571338,2013-01-21,Medium,EB-137052,shipped
NI-2013-110,2013-03-12,Medium,DM-33451,in progress
NI-2013-3810,2013-06-06,Medium,CM-18301,pending
ID-2013-60483,2013-06-18,Medium,DW-135851,in progress
TU-2013-1220,2013-06-29,Medium,DK-31502,in progress
TU-2013-9220,2013-08-28,Medium,KM-62252,pending
NI-2013-4420,2013-10-04,Medium,MP-79651,pending
IN-2013-66097,2013-10-22,Medium,RA-198851,shipped
IT-2013-2626751,2013-10-30,Medium,DG-133002,shipped
US-2013-132374,2013-11-21,Medium,SP-208603,pending
TU-2013-4650,2013-12-12,Medium,MK-79053,shipped
MX-2013-166989,2013-12-30,Medium,SP-208603,shipped
IN-2014-15956,2014-04-01,Medium,LA-167801,pending
NI-2014-9770,2014-06-04,Medium,BG-16951,shipped
IN-2014-23159,2014-06-24,Medium,SS-201401,shipped
IT-2014-3784057,2014-06-24,Medium,AS-102252,pending
IN-2014-72103,2014-07-17,Medium,AG-104951,in progress
ID-2014-56220,2014-07-23,Medium,BS-113801,in progress
TU-2014-8010,2014-07-25,Medium,FM-42152,shipped
IT-2014-5965314,2014-08-05,Medium,SW-207552,in progress
IT-2014-2448536,2014-08-18,Medium,JW-152202,in progress
TU-2014-8460,2014-08-28,Medium,RA-98853,shipped
ZI-2014-3820,2014-08-29,Medium,LO-71701,shipped
MX-2014-126900,2014-09-17,Medium,AS-102253,in progress
US-2014-119753,2014-10-03,Medium,DW-131953,pending
US-2014-126081,2014-10-03,Medium,DW-131953,shipped
MX-2014-140501,2014-10-06,Medium,CK-127603,shipped
ES-2014-2523142,2014-11-17,Medium,CA-119652,in progress
ES-2014-1205292,2014-12-24,Medium,ML-180402,in progress
ID-2011-49031,2011-03-25,Medium,MF-176651,in progress
IN-2011-15788,2011-12-06,Medium,SC-206951,shipped
ID-2012-69975,2012-10-02,Medium,TC-211451,pending
ID-2012-46315,2012-11-01,Medium,SW-207551,shipped
IN-2013-47722,2013-02-12,Medium,AR-108251,shipped
ID-2013-49556,2013-05-25,Medium,JK-153251,shipped
ID-2013-48709,2013-08-02,Medium,CS-121751,shipped
ID-2013-19309,2013-08-23,Medium,MZ-175151,in progress
IN-2013-24202,2013-09-25,Medium,NB-186551,pending
IN-2014-60168,2014-01-02,Medium,LD-168551,pending
IN-2014-65936,2014-03-19,Medium,TS-212051,shipped
IN-2014-79488,2014-07-27,Medium,HW-149351,shipped
ID-2014-23075,2014-10-01,Medium,NH-186101,pending
ID-2011-25287,2011-05-09,Medium,SC-204401,shipped
ID-2011-54974,2011-08-16,Medium,KC-162551,shipped
ID-2011-45433,2011-10-28,Medium,BF-109751,shipped
ID-2011-63402,2011-11-15,Medium,KE-164201,shipped
ID-2012-33141,2012-02-18,Medium,RS-194201,in progress
ID-2012-33505,2012-03-23,Medium,MH-174401,pending
ID-2012-68701,2012-06-04,Medium,BM-115751,pending
ID-2012-19575,2012-07-18,Medium,VW-217751,in progress
ID-2012-28409,2012-12-27,Medium,SC-202601,shipped
ID-2012-41380,2012-12-29,Medium,SF-209651,shipped
ID-2013-74875,2013-02-12,Medium,CA-123101,in progress
IN-2013-28164,2013-04-01,Medium,DW-131951,in progress
ID-2013-35584,2013-06-17,Medium,KD-164951,pending
ID-2013-27989,2013-07-18,Medium,DJ-135101,shipped
ID-2013-35647,2013-10-07,Medium,EB-139751,shipped
ID-2013-45223,2013-12-11,Medium,DB-135551,in progress
ID-2014-25693,2014-01-10,Medium,SC-204401,shipped
ID-2014-64781,2014-05-08,Medium,TP-215651,shipped
IN-2014-22536,2014-05-22,Medium,JM-156551,in progress
ID-2014-72593,2014-06-05,Medium,KE-164201,shipped
ID-2014-49381,2014-07-12,Medium,SP-206501,in progress
ID-2014-47603,2014-08-06,Medium,FC-143351,in progress
ID-2014-32119,2014-09-11,Medium,Dl-136001,shipped
ID-2014-18154,2014-12-24,Medium,RP-192701,in progress
ID-2011-18140,2011-03-12,Medium,RR-195251,shipped
NI-2011-2900,2011-08-10,Medium,EM-38251,shipped
US-2011-143175,2011-10-21,Medium,AH-100753,pending
NI-2011-1270,2011-11-03,Medium,HG-49651,pending
NI-2012-4190,2012-04-15,Medium,MH-77851,pending
US-2012-123141,2012-04-17,Medium,DP-131053,shipped
IT-2012-3676319,2012-05-21,Medium,YC-218952,pending
ID-2012-14157,2012-06-02,Medium,AC-106151,shipped
IT-2013-3110720,2013-01-26,Medium,JS-155952,pending
TU-2013-4970,2013-05-10,Medium,AH-6902,shipped
US-2013-122154,2013-06-14,Medium,BN-114703,pending
ES-2013-2338251,2013-06-25,Medium,RP-198552,in progress
IN-2013-57865,2013-08-21,Medium,PB-192101,pending
IN-2013-57186,2013-09-12,Medium,RW-196301,in progress
IT-2014-2342381,2014-01-22,Medium,TS-212052,shipped
IT-2014-4920177,2014-02-11,Medium,GT-146352,in progress
ID-2014-20324,2014-02-13,Medium,DM-133451,in progress
NI-2014-1620,2014-02-18,Medium,JC-61051,pending
NI-2014-7510,2014-03-20,Medium,MZ-75151,shipped
US-2014-127600,2014-04-17,Medium,SB-202903,pending
US-2014-133011,2014-05-01,Medium,AH-100753,in progress
MX-2014-160850,2014-05-02,Medium,LR-170353,in progress
IN-2014-76247,2014-05-03,Medium,KE-164201,shipped
TU-2014-1420,2014-05-06,Medium,RB-96452,in progress
IN-2014-29900,2014-05-14,Medium,SM-209501,shipped
US-2014-112172,2014-06-21,Medium,LS-172003,pending
MX-2014-139388,2014-07-07,Medium,RF-193453,in progress
US-2014-131912,2014-08-16,Medium,EM-138253,pending
US-2014-132829,2014-10-09,Medium,CS-124903,shipped
NI-2014-5030,2014-11-25,Medium,JE-61651,in progress
ES-2012-4848943,2012-06-25,Medium,DM-129552,shipped
IT-2012-2252852,2012-07-17,Medium,BM-116502,pending
ES-2012-4076315,2012-11-23,Medium,AJ-107952,pending
ES-2013-1827959,2013-05-31,Medium,EA-140352,in progress
IT-2011-2289083,2011-06-24,Medium,TS-214302,shipped
ES-2011-3975285,2011-07-11,Medium,DM-129552,in progress
ES-2012-4228050,2012-06-08,Medium,GG-146502,shipped
ES-2012-4442950,2012-12-29,Medium,DW-135852,pending
IT-2013-2032199,2013-08-16,Medium,AC-104202,in progress
ES-2013-2005146,2013-12-27,Medium,BS-113802,in progress
ES-2014-2301611,2014-03-15,Medium,DK-128352,shipped
IT-2014-5989338,2014-04-12,Medium,MP-179652,shipped
ES-2014-1513855,2014-07-31,Medium,HW-149352,pending
IT-2014-1168526,2014-09-04,Medium,KC-166752,in progress
IT-2011-4028329,2011-06-28,Medium,JF-153552,shipped
ES-2011-2257437,2011-08-10,Medium,BP-111552,shipped
ES-2011-4587082,2011-09-15,Medium,JK-160902,in progress
IT-2011-1573599,2011-11-17,Medium,CC-125502,shipped
IT-2011-4317663,2011-11-28,Medium,KM-167202,in progress
IT-2011-2241184,2011-12-22,Medium,AI-108552,pending
ES-2012-1157133,2012-04-23,Medium,NP-186702,pending
ES-2012-3337263,2012-04-27,Medium,SB-201852,in progress
ES-2012-5805673,2012-07-25,Medium,SC-205752,shipped
ES-2012-5578260,2012-07-28,Medium,MS-175302,pending
ES-2012-4411026,2012-11-10,Medium,AB-101502,shipped
ES-2012-1290570,2012-11-21,Medium,BD-115002,in progress
ES-2012-4193401,2012-12-06,Medium,GT-147102,pending
ES-2012-1233460,2012-12-24,Medium,RA-192852,in progress
ES-2012-2110783,2012-12-28,Medium,NF-183852,pending
ES-2013-3895203,2013-01-31,Medium,BO-114252,in progress
ES-2013-2865002,2013-02-13,Medium,JH-159852,pending
ES-2013-2588627,2013-08-27,Medium,LF-171852,pending
ES-2013-1341762,2013-11-12,Medium,DL-133152,pending
ES-2013-3495515,2013-11-17,Medium,JC-153852,shipped
ES-2013-1622008,2013-11-26,Medium,JK-157302,in progress
ES-2014-4978946,2014-02-24,Medium,LT-167652,pending
ES-2014-4505254,2014-05-09,Medium,MT-178152,shipped
ES-2014-1313311,2014-06-05,Medium,JK-157302,pending
ES-2014-4023075,2014-06-09,Medium,SV-207852,in progress
ES-2014-5214699,2014-08-06,Medium,MO-175002,in progress
IT-2014-1229866,2014-08-18,Medium,IM-150702,shipped
ES-2014-1670293,2014-08-20,Medium,PB-191502,in progress
ES-2014-3307997,2014-08-29,Medium,SV-207852,in progress
IT-2014-3280659,2014-11-20,Medium,TS-210852,in progress
TZ-2011-8300,2011-07-18,Medium,XP-118651,in progress
LH-2011-900,2011-04-14,Medium,SW-102753,shipped
KZ-2011-8410,2011-04-25,Medium,JM-55352,in progress
